,date,tweet,hashtags
470,2020-06-03 22:07:45,"I feel the Worst 🙁
#lockdown #coronavirus pic.twitter.com/DAQqesYFJH","['#lockdown', '#coronavirus']"
471,2020-06-03 22:07:43,"I have pizza only on two days, when it's a nationwide lockdown and when there's no lockdown! Order your favourite @dominos_india pizzas using the coupon code: DOMNEW3 @dominos_india follow each and every guideline…  https://www.instagram.com/p/CA-tsf7F0o9/?igshid=jwu1xok5m6rr …",[]
472,2020-06-03 22:03:22,"Ladies and Gentlemen, presenting you Sukkubhai Biryani's Lockdown Menu. Though the menu is limited, the feast for your senses is unlimited. 

ALL THE ITEMS LISTED IN THE MENU IS AVAILABLE AT ALANDUR AND THOUSAND LIGHTS BRANCHES.  pic.twitter.com/0NbIQypvzL",[]
473,2020-06-03 21:58:44,"Anglo Eastern has once again proven their track record.
#crew change amid lockdown by chartered flight.
Hats off to u guys.",['#crew']
474,2020-06-03 21:57:47,"Unlock '1' Announced by Union Govt. In India But Indias recorded highest single day Spike in Covid - 19 cases 7,964 reported in the last 24 hours ,,, 
*This Unlock cause for permanent Lockdown*",[]
475,2020-06-03 21:53:33,@iampayalghosh Feel Bored In LockDown ?,[]
476,2020-06-03 21:51:31,I’ve seen it all over india but never Kolkata. Definitely one for after lockdown! Thanks for sharing,[]
477,2020-06-03 21:50:19,"@RamKapoor Sir we like too much. In this lockdown we have again seen entire series of BALH. Sir, you have done the role superbly. My wife really your fan. Actually we both just like u n priya. Sir my wife would like to talk to you. Is it possible...Regards – at Reliance Green Retreat",[]
478,2020-06-03 21:49:54,AFTER LOCKDOWN  pic.twitter.com/s0XMbN9eFK,[]
479,2020-06-03 21:44:59,"For the last 20 days, the live network of all the people in our village has been very poor. I have tweeted 25 so far but there is no result of it, what should people do without net at home in lockdown.
My number is 8800573474
@JioCare @reliancejio @DoT_India @rsprasad @ITS_MoC",[]
480,2020-06-03 21:44:56,@OfficeofUT @CMOMaharashtra @CollectorRaigad @nitin_gadkari @AUThackeray @iAditiTatkare @SunilTatkare mangaon taluka dist raigad in full destruction mode by cyclone we are in full tension already due to lockdown busienss was down now cyclone we are in full loss  pic.twitter.com/UeaPYkf5me,[]
481,2020-06-03 21:44:45,"@iampayalghosh Mam What's ur daily routine in this lockdown?😊😊
#askpayalghosh",['#askpayalghosh']
482,2020-06-03 21:43:43,"I was roaming in the streets of Katra to make people understand the seriousness of wearing masks how can I take it lightly ... and I enjoyed the Dogri twist he gave to the photo ...
हँसीं पर lockdown तो न था शायद ☺️",[]
483,2020-06-03 21:41:07,Your regular Diet ?? I'm This LockDown !! @iampayalghosh,[]
484,2020-06-03 21:35:44,Where were u  when lakhs of workers died on roads returning to their home states?. Actually sympathy which u r showing here should have shown there also. Lockdown declared without any plan after 50 days asking workers rail fare to reach home. Is it not murder indirectly?.,[]
485,2020-06-03 21:34:15,"@sanghaviharsh 96 a day , unlock 1.0 v/s lockdown 5.0. Is the money more important than people’s life ?  pic.twitter.com/hDEk51RsfW",[]
486,2020-06-03 21:33:34,"Not a huge fan of a lot (not all) of these woke peeps posting a black square on Instagram. Because most wont take it further than that. Tomorrow they will be back to posting cute lockdown videos. This isn’t standing up for a cause, this is chasing the next trending hashtag.",[]
487,2020-06-03 21:31:19,"Storm chasing has been a fun time in lockdown. And this season has been the lucky one with highest number of thunderstorms till date. I've tried to capture various shots of lightening till date, and this is my…  https://www.instagram.com/p/CADHD4FJc4f/?igshid=12ikonkpb8hzk …",[]
488,2020-06-03 21:31:16,Lockdown 😢😢,[]
489,2020-06-03 21:30:47,"The only way to protect the lives of millions of Pakistanis is by enforcing a lockdown and advocating and facilitating social distancing.
#SindhFightsCorona",['#sindhfightscorona']
490,2020-06-03 21:30:11,"Today @ShifaMaitra tells you about a child born on a boat during the lockdown and about the time when Pandit Ravi Shankar came to the home of an ailing fan to perform for him, honouring his last wish.

Tune in for more: http://ivm.today/SiE-29 
#IVMPodcasts #Podcast #SmileIndia pic.twitter.com/w7Obe5okP8 – at Indus Vox Media","['#ivmpodcasts', '#podcast', '#smileindia']"
491,2020-06-03 21:29:04,"March 22 - Lockdown Starts Upto May 3 Total Lockdown 
After That Also No Business Till Date ..!
Our Business Is Facing Worse Situation & Yet Another Announcement Of Closing Of Weekend Which is the most Business Makin Days 

But LandLords Are Not Even Agreeing to waive Of any Rent",[]
492,2020-06-03 21:24:52,"Due to Lockdown there is no such source of earning for the parents of students. Universities should not take fees from students or there should be a nominal tuition fee! 
#SayNoToUniversitiesFees",['#saynotouniversitiesfees']
493,2020-06-03 21:24:48,I seriously qeustion my morality after watching 'The lives of others'. The best movies I've seen this lockdown.,[]
494,2020-06-03 21:24:27,Administration taking action against #lockdown violators is f9 .. But Ek Nazar Idhar Bi Ho Jaye Hazur .. @BJP4JnK leaders holding functions & meetings day in day out all over the J&K these days ?? pic.twitter.com/pUg5ZfNPdi,['#lockdown']
495,2020-06-03 21:22:40,Yes Honorable Prime Minister should give interview on NDTV& discuss on Lockdown  https://twitter.com/Ravishk356/status/1255182352004706304 …,[]
496,2020-06-03 21:19:30,"Online Training from home amidst lockdown. Lockdown does not mean no Workouts,chill and binge eat.Instead it's a very good time to build your base and start working out from home when you mostly will be having time…  https://www.instagram.com/p/CA-oLRiJJbR/?igshid=4alhmixon4mk …",[]
497,2020-06-03 21:18:27,Respected Madam vanakkam ! Coronaviruses lockdown time so many people very small income Family pl help me any country  best birth day life  i wish advance birth day .Thanks,[]
498,2020-06-03 21:15:32,"Double trouble 😁, @pranati_rai shared this adorable picture with her brother, cuteness overload.
.
.
.
.
.
.
.
.
.
.
#pranatiraiprakash #siblinglove #doubletrouble
#Quarantine #Lockdown #stayhomestaysafe #southasian #urbanasian pic.twitter.com/qBjiTOPxGP","['#pranatiraiprakash', '#siblinglove', '#doubletrouble', '#quarantine', '#lockdown', '#stayhomestaysafe', '#southasian', '#urbanasian']"
499,2020-06-03 21:12:08,"Yay or Nay?! Avocado in Sourdough with Egg Benedict throwback to having this delicious meal abroad 🇦🇪
⠀⠀⠀⠀⠀⠀⠀⠀⠀
People are certainly having the feel-good factor with lockdown restrictions starting to ease up…  https://www.instagram.com/p/CA-nVXis5Rw/?igshid=phgbpbotlu4o …",[]
500,2020-06-03 21:11:30,"Since lockdown has come to an end when will indian railways starts its operations normally... as trains were canceled till june but hope trains sud be started earlier...@RailwaySeva ,@RailMinIndia @PiyushGoyalOffc @PiyushGoyal",[]
501,2020-06-03 21:10:01,"Sir we r literally suffering @ Navi Mumbai almost every day. In lockdown..
@airavali",[]
502,2020-06-03 21:05:30,Respected Sir....Network in improved but not sufficient. It is very much important during #lockdown as many students are staying at home and need online class.@Airtel_Presence https://twitter.com/priyatoshdas325/status/1254317113839362048 …,['#lockdown']
503,2020-06-03 21:04:56,"Was not very #busy at the #shoppingmall despite lockdown lifting! #Socialdistancing in #new normal #easy #wearamask😷 @ Bangkok, Thailand  https://www.instagram.com/p/CA-mgo7HSYl/?igshid=lyl5oi9no6at …","['#busy', '#shoppingmall', '#socialdistancing', '#new', '#easy', '#wearamask']"
504,2020-06-03 21:04:29,"#KCR give 1500rs twice for ration card holders. Govt officially announced that NO more this process because of easy lockdown. 

#Congress party always try to project fake news. 

@KTRTRS @trspartyonline #Telangana #KTR pic.twitter.com/iJNnYwu1mN","['#kcr', '#congress', '#telangana', '#ktr']"
505,2020-06-03 21:04:02,"This is the First Look of the upcoming Short Film about COVID-19 Pandemic Lockdown.
.
SOUND ON 🔊
.
Stay Tuned.
.
Project Announcement. 
. 
In this time if the extreme global crisis, it's important that we maintain…  https://www.instagram.com/p/CA-mP9un0li/?igshid=1bl00zlwilsgk …",[]
506,2020-06-03 21:03:54,"A Quick n Easy 5k 😍🤩🤟🏻😍🤩🤟🏻

-Ve Splits 😎😎😎
@creed_spartan runnerearth worlderunners
runnersofindia runningworld

#GlobalRunningDay #StaySafe #Lockdown
#TheSpartanCreed #ExcellenceInBattle #TreasureHunted…  https://www.instagram.com/p/CA-mZD9l4AG/?igshid=1o7t67hruahnn …","['#globalrunningday', '#staysafe', '#lockdown', '#thespartancreed', '#excellenceinbattle', '#treasurehunted']"
507,2020-06-03 21:02:13,Chandigarh Congress stands in solidarity with the students and their parents' demand of waiving off entire school fee for the lockdown period.  #स्कूल_फीस_माफ_करो #कांग्रेस_चंडीगढ़_के_साथ @manuparida1 @vpsbadnore @KirronKherBJP @pawanbansal_chd @PChhabraINC pic.twitter.com/i9lKkOoB3j,"['#स्कूल_फीस_माफ_करो', '#कांग्रेस_चंडीगढ़_के_साथ']"
508,2020-06-03 21:00:13,"@collectorsurat 
Respected Sir, 
We people of Dindoli area have been suffering a lot because of the closure of the Dindoli Flyover while lockdown. Because of this we have to increase our travelling time.
I therefore make a humble request to you to take consideration of same.",[]
509,2020-06-03 20:58:54,It is late but never too late I guess~ the people have started defying lockdown already.,[]
510,2020-06-03 20:55:52,The lockdown increased frustration. People wanted to come out in an explosion. Compare that with how civilised folks in India started easing it out without much of a fuck up.,[]
511,2020-06-03 20:53:48,"Dedication Level 👌🙏💪
#CancelTSExamsPromoteStudents
#twitter tweets #viralpost #poratapeli
#2ndrank #tsexams #dailymemes
#lockdown #quarantine #telangana
#hyderabad #stayhome #staysafe
#sangareddy…  https://www.instagram.com/p/CA-lPHvjztF/?igshid=7iapmrbzf2c8 …","['#canceltsexamspromotestudents', '#twitter', '#viralpost', '#poratapeli', '#2ndrank', '#tsexams', '#dailymemes', '#lockdown', '#quarantine', '#telangana', '#hyderabad', '#stayhome', '#staysafe', '#sangareddy']"
512,2020-06-03 20:50:41,There is a very bad situation of electricity condition in Noida sector 77. So many times power cut during a day. It's impacting of office work in this lockdown. @EUDD3_Noida @noida_authority @CMOfficeUP @UPGovt,[]
513,2020-06-03 20:50:13,"#quarantine #lockdown #day68 #today is about #picking #fresh #veggies from the #kitchen #garden . #Fresh #veggies which was sowed after lockdown started.
 
Whats are your #quarantineplans ??

 #stayhome #grow #food…  https://www.instagram.com/p/CA-k03rn1aG/?igshid=1e5w6z8nks572 …","['#quarantine', '#lockdown', '#day68', '#today', '#picking', '#fresh', '#veggies', '#kitchen', '#garden', '#fresh', '#veggies', '#quarantineplans', '#stayhome', '#grow', '#food']"
514,2020-06-03 20:49:06,Unplanned Lockdown,[]
515,2020-06-03 20:47:01,Sweden admits it DID get it wrong on coronavirus: Expert behind country's refusal to enter lockdown says he would have imposed tougher restrictions 'if we knew what we know now'  https://www.dailymail.co.uk/news/article-8383293/Sweden-admits-DID-wrong-coronavirus.html …,[]
516,2020-06-03 20:46:48,"Lockdown companion, especially when u can't function without music. #EDM #SonyXB41 #techno @Sony pic.twitter.com/jrhpuYGX4c","['#edm', '#sonyxb41', '#techno']"
517,2020-06-03 20:45:53,"The major reasons for the increase in subscription of @ZEE5India is affordable+bundled pricing & cross promotion along i.e., @timesprime.

Secondly, post lockdown there'll be wider anomalies in DAUs of #Lovetech and any significant conversion & retention to/of paid members, resp.",['#lovetech']
518,2020-06-03 20:44:15,Once Upon  a Time BC BC (Before Corona Before Cyclone ) Mumbai 💕 . #mumbai #mumbairain #CycloneNisarg #nisargacyclone #nisarga #lightning #thunder #thunderstorm #stormchaser #throwback #lockdown #stayhome #staysafe #storm pic.twitter.com/kWxmU93KJ3 – at Gateway of India,"['#mumbai', '#mumbairain', '#cyclonenisarg', '#nisargacyclone', '#nisarga', '#lightning', '#thunder', '#thunderstorm', '#stormchaser', '#throwback', '#lockdown', '#stayhome', '#staysafe', '#storm']"
519,2020-06-03 20:40:56,"PUBLIC RELATIONS: Functions, Process And Tools

Lecture Link:  https://youtu.be/IoSSn5ugZYU 
#APJAK #KumaunUniversity #Nainital #Uttarakhand #Media #Journalism #MassCommunication #Lockdown #OnlineLearning pic.twitter.com/qh4hLOlMah","['#apjak', '#kumaununiversity', '#nainital', '#uttarakhand', '#media', '#journalism', '#masscommunication', '#lockdown', '#onlinelearning']"
520,2020-06-03 20:40:42,"They told then only they'll open the Lockdown.
Once,they get 10,000.
They'll be Long in Nifty in many Lots.",[]
521,2020-06-03 20:40:39,"“Essence Happiness”
#photography #mumbaimonsoon #india #lockdown  pic.twitter.com/T7fCuPvg6w","['#photography', '#mumbaimonsoon', '#india', '#lockdown']"
522,2020-06-03 20:38:01,"Madam, I am stranded In Muscat since lockdown with family without salary since lockdown. As there is no flights to return to Kolkata, we all family stuck here. I have 12 & 9 year child with me also. We seek your help please.",[]
523,2020-06-03 20:35:42,"Lockdown 5.0 
Here is a small Glimpse how Covid-19 effects do watch and support
We are all locked due to a virus and life after corona may not be so easy to unlock. 

 https://youtu.be/3gfpZB_hmDc 
#Covid19 #lockdown
#coronavirus #covid19shortmovie
#creativeguruvfx
#creativewingsvfx","['#covid19', '#lockdown', '#coronavirus', '#covid19shortmovie', '#creativeguruvfx', '#creativewingsvfx']"
524,2020-06-03 20:35:35,did a virtual shoot this lockdown with the @Google Duo app ✨ pic.twitter.com/lbFsVxIs11,[]
525,2020-06-03 20:35:22,"Metro Station scenes before lockdown, flooded with Autos, Rickshaws, Bikes and Cars.
#mobileclick
.
.

📸 : @kunal2604
Edited on @SnapseedIndia
 By @iarpitpanchal
#youeditmyphoto3
.
.
.
.
#iarpitpanchal #cyberutter…  https://www.instagram.com/p/CA-jICHpdlk/?igshid=6cy8xzyr6u8c …","['#mobileclick', '#youeditmyphoto3', '#iarpitpanchal', '#cyberutter']"
526,2020-06-03 20:34:59,"@BokaroDc 
Good Evening Sir,
As per office order 1006/गो॰ dated 12.04.2020, you have advised school not to collextthe fees for lockdown period. Now DPS Bokaro is messaging parents for the fess of April-May.

Your intervention is highly solicited.

Deepak Chandra  pic.twitter.com/TRMAPJ2jaO",[]
527,2020-06-03 20:33:35,"Amid #Covid19_and_Lockdown , got a chance to be part of #Zamindari . pic.twitter.com/XdH4pVuSCB","['#covid19_and_lockdown', '#zamindari']"
528,2020-06-03 20:33:08,"@zareen_khan shares a BTS picture from her upcoming movie 'Hum Bhi Akele Tum Bhi Akele' in which she'll be playing a lesbian character.
.
.
.
.
.
.
.
.
.
#zareenkhan
#Quarantine #Lockdown #stayhomestaysafe #southasian #urbanasian pic.twitter.com/TfDS3cP7UB","['#zareenkhan', '#quarantine', '#lockdown', '#stayhomestaysafe', '#southasian', '#urbanasian']"
529,2020-06-03 20:32:08,"Night stories...

#night #delhi #lockdown #wednesday pic.twitter.com/VcJMMTQxYb","['#night', '#delhi', '#lockdown', '#wednesday']"
530,2020-06-03 20:31:13,Request Govt to extend the date of GST Payment from June to December atleast or give waiver. Why extended till June? Who all earned money during Lockdown? @FinMinIndia @PMOIndia @narendramodi @aajtak @narendramodi_in @ZeeNews @ABPNews @BiIndia @BWBusinessworld @ZeeBusiness,[]
531,2020-06-03 20:31:04,"🍧They say everyday should start with a coffee & end with an icecream. Well, coffee depends from person to person, but ICECREAM is for everyone!
---
Plus, lockdown has made the icecream cravings ten fold, isn't it…  https://www.instagram.com/p/CA-ilwcF7Tb/?igshid=1025hlbkxumaa …",[]
532,2020-06-03 20:30:18,"When a majority of people were helping the animals by providing them shelters, feeding them even in the lockdown some illiterates from the most literate state feed the elephant a pineapple with crackers! 
Elephant is considered an avatar of Shree Ganesh! 
#keralaelephant pic.twitter.com/mgjrlTza7x",['#keralaelephant']
533,2020-06-03 20:24:48,Everton have scored.,[]
534,2020-06-03 20:24:45,"The way I have learnt home chores and grooming, I think I don’t need housemaid and a Barber anymore even after lockdown. 

#Covid_19",['#covid_19']
535,2020-06-03 20:19:51,When the sky is in sync with the bloom..✨🌸. #Sky #Tree #Bloom #Rainfall #RainyDay #Rain #Nature #NatureLover #NaturePhotography #GoodTimes #Lockdown #NatureIsHealing #WednesdayThoughts #Chandigarh #Punjab #India pic.twitter.com/KcH2EdAAoS,"['#sky', '#tree', '#bloom', '#rainfall', '#rainyday', '#rain', '#nature', '#naturelover', '#naturephotography', '#goodtimes', '#lockdown', '#natureishealing', '#wednesdaythoughts', '#chandigarh', '#punjab', '#india']"
536,2020-06-03 20:19:13,"Tamilnadu Govt need to implement lockdown strictly in Chennai city
Many people do not wear Facemask and maintain  social distancing",[]
537,2020-06-03 20:17:47,"Isolated ! 
Even if the lockdown is eased on us now, we are still isolated. I feel this is going to take a very long time. maybe a year for us to get back to the world we used to live in. A world without masks and…  https://www.instagram.com/p/CA-hHYRjZzA/?igshid=1tfs5a88uap03 …",[]
538,2020-06-03 20:17:20,"It may go 12k in a day...we are going to face if we continue relaxation in lockdown like this.

We need to strict more and more except farming else we face another issue in near future...",[]
539,2020-06-03 20:14:05,"@CMO_Odisha 
Hon'ble CM had appealed to all the private schools of State to reduce 30 % school fee for 3 months due to lockdown. No school has responded. Kindly make a govt order in this regard to Pvt schools urgently.

All India Parents Association, Odisha.",[]
540,2020-06-03 20:13:51,"We are back with Lockdown Wedding...!
@srkwep
#LockdownWedding #indianwedding #indianweddingplanner #srkwep #AatmanirbharBharat #AatmaNirbhar #AatmaNirbharBharatAbhiyan pic.twitter.com/ijXuZXYw96","['#lockdownwedding', '#indianwedding', '#indianweddingplanner', '#srkwep', '#aatmanirbharbharat', '#aatmanirbhar', '#aatmanirbharbharatabhiyan']"
541,2020-06-03 20:13:37,"@HDFCERGOHealth Worst service as medicals are not ready to come at home to test during lockdown.I already have hdfc ergo medical insurance and hdfc life term insurance but this type of experience was unwarranted.Please cancel my policy asap
Policy no:HEHI2021028809,HEHI2021028809",[]
542,2020-06-03 20:11:05,"Today @rogee99 spent his 74th day stuck at the #Mumbaiairport after his flight to Ghana had gotten cancelled due to lockdown. Due to weather conditions, it has been cold and wet. Incase someone can help with finding him a shelter, please connect. #HELP","['#mumbaiairport', '#help']"
543,2020-06-03 20:09:25,As we move towards unlocking it is very critical to not forget where we started.The biggest worry is short memory .We must not forget that lockdown was enforced by a pandemic as a last choice not our first  http://choice.So  once we plan the normalcy let have caution.,[]
544,2020-06-03 20:09:15,And I also mastered the art of sleeping during lockdown  pic.twitter.com/jcuPx04l94,[]
545,2020-06-03 20:08:37,"Hon'ble  C M had appealed to all the Pvt schools of the State to reduce 30 % school fees for three months due to Covid lockdown but no school has responded rather forcing the Parents to deposit. Kindly, make a govt order in this regard to implement CMs appeal. 

AIPA, Odisha",[]
546,2020-06-03 20:05:37,"#CancelAPExamsPromoteStudents
#CancelTSExamsPromoteStudents
Some students are Out of States Many Of us Are #Hostelers And Now Hostels Are not Opened And How Can We Eat Food When We Came to Study In Respectivestates....in This Lockdown we Can't get Anything","['#cancelapexamspromotestudents', '#canceltsexamspromotestudents', '#hostelers']"
547,2020-06-03 20:05:35,"Sir, but in times of lockdown I request you to kindly help over a tweet or call. Please.",[]
548,2020-06-03 20:04:59,"#Repost kitchenpallavis
• • • • • •
Pallavi's Kitchen - London

How many believe in this 🤣🤣 I certainly do!!! 🥂🥂😋😋 Thanks for sharing this itsihu
#quarantine #lockdown #pallaviskitchenlondon #eeeeeats #food52…  https://www.instagram.com/p/CA-fpZQpPEL/?igshid=1qe67uck5i3be …","['#repost', '#quarantine', '#lockdown', '#pallaviskitchenlondon', '#eeeeeats', '#food52']"
549,2020-06-03 20:02:06,"As the Government of India announced unlock 1.0, the Jammu and Kashmir administration decided to continue with the lockdown till June 08, saying that there will be no relaxation in the restrictions.",[]
550,2020-06-03 20:01:48,"Eyewitnesses told that the markets at various places have reopened after the closure of over two months in wake of the COVID-19 pandemic.
Pertinently, the markets across the Valley remained closed after the government announced lockdown to prevent the deadly virus from spreading.",[]
551,2020-06-03 19:59:54,"Travel virtually during lockdown!
 https://youtu.be/Z36OcqEIHsI 
Thatssoveda X Tamil Nadu ❤️
New travel film out on my YouTube channel here’s the link 👆🏻",[]
552,2020-06-03 19:59:14,"Lockdown memory travels #6

Varanasi, Benares, Kashi - one of the world’s oldest and most entrancing cities and one I’ve been drawn back to over and over. 

Three years ago I was enjoying the daily evening Arti after revisiting the wonderful Sarnath.  pic.twitter.com/m1ZdnYuGHr – at Dasaswamedh Ghat",[]
553,2020-06-03 19:56:53,"@DTDCIndia i got a call from delivery person from bommasandra bangalore and asked me to come and pickup the courier. If you cant deliver it , please return it to the from address.. lockdown is lifted to the maximum level . Still you are not able to deliver ??????? #whyshouldipay pic.twitter.com/bkrmUlv0u9",['#whyshouldipay']
554,2020-06-03 19:56:29,"We can’t take our eyes off @ShirleySetia in this cover shoot from The Lifestyle Journalist.
.
.
.
.
.
.
.
.
.
#shirleysetia
#qurantine #Lockdown #stayhomestaysafe #southasian #urbanasian pic.twitter.com/QnWElUJErH","['#shirleysetia', '#qurantine', '#lockdown', '#stayhomestaysafe', '#southasian', '#urbanasian']"
555,2020-06-03 19:56:03,"#MumbaiCycloneAlert
Uddhav Thackeray : Please stay at your home.

People who are still inside due to lockdown
#mumbaicyclonealert pic.twitter.com/KSR3I12gS5","['#mumbaicyclonealert', '#mumbaicyclonealert']"
556,2020-06-03 19:53:51,Chandigarh Congress stands in solidarity with the students and their parents' demand of waiving off entire school fee for the lockdown period.  #स्कूल_फीस_माफ_करो #कांग्रेस_चंडीगढ़_के_साथ pic.twitter.com/shrVug2ny0,"['#स्कूल_फीस_माफ_करो', '#कांग्रेस_चंडीगढ़_के_साथ']"
557,2020-06-03 19:53:20,"Great execution of Buy Online Pick Up in Store (BOPIS) in COVID times. 
Ikea India had to shut its store due to #COVID19 #lockdown. However, after the recent relaxation of rules, they have started the “Contactless Click & Collect” for customers. #retailtech pic.twitter.com/E2DsPzC9eh – at IKEA Hyderabad","['#covid19', '#lockdown', '#retailtech']"
558,2020-06-03 19:52:19,"Before lockdown I was lazy
 
During lockdown I became lazy max pro ultimate..",[]
559,2020-06-03 19:52:01,Airtel helped in connect in lockdown and helped me in changing my sim thanks hinmanshu for all the help and help of @airtelindia https://twitter.com/airtelindia/status/1268113734414688261 …,[]
560,2020-06-03 19:51:19,"Hw come Beds not available? Whn media hd declared 1000's beds arrangment at #CIDCO Exhibition Center. Fr 2 hours Patient mkg rounds in Ambulance points twrds -
""Tumhe sagle kete efficient aahat""  #Lockdown #Pendamic has become mast #Business fr Hospital-Hotels. Mast package deals","['#cidco', '#lockdown', '#pendamic', '#business']"
561,2020-06-03 19:49:32,"Key takeaways about Udupi

2366 samples pending results. Spike could yet continue

District admin is adding hospitals, increasing testing capacity

But no change in quarantine policy or lockdown restrictions

Reason? Almost all active cases are  returnees from Mumbai/Thane",[]
562,2020-06-03 19:49:28,"Day 69 #Rohingya camp #lockdown

Today is  3 June - a significant day in the Rohingya calendar. Every year, we hold a small commemoration. But not this year. After 25 August 2019, such events are difficult to hold. But on No Man’s Land they organised a socially distanced event.  pic.twitter.com/tZoxLq76Sz – at Kutupalong Refugee Camp","['#rohingya', '#lockdown']"
563,2020-06-03 19:48:36,The arrest of student activists are nothing but an  act. Of silencing the voice of dissent against the government.during National  lockdown #SabYaadRakhaJaega. #SabYaadRakhaJaega,"['#sabyaadrakhajaega', '#sabyaadrakhajaega']"
564,2020-06-03 19:46:33,I cancelled my indigo flight BEFORE lockdown 1 in mid March. Indigo refunded on the same day to @YatraOfficial . They’ve stolen my money. There is no legitimate reason to hold on to it for so long. Just a free for all. Customer taken for a total ride,[]
565,2020-06-03 19:46:02,@SonuSood sonu bhai kooch job hoto bataeye..i have lost my job due to lockdown.,[]
566,2020-06-03 19:45:44,"Sangareddy updates - Power outage in srd tomorrow

#dailyupdate #newsmedia
#poratapeli #dailymemes
#lockdown #quarantine
#stayhome #staysafe #srd
#sangareddydistrict #news
#sangareddy #telangana
#poweroutage…  https://www.instagram.com/p/CA-dcmvD48Y/?igshid=tvluvd52z7d5 …","['#dailyupdate', '#newsmedia', '#poratapeli', '#dailymemes', '#lockdown', '#quarantine', '#stayhome', '#staysafe', '#srd', '#sangareddydistrict', '#news', '#sangareddy', '#telangana', '#poweroutage']"
567,2020-06-03 19:43:22,"Lockdown was not for 3rd world country like ours. Where the poor take care of bmc . Bike riders pay cops they earn from us
 India is always been taken care by Providence
 By God temple church Majid . Not by any pm or minister",[]
568,2020-06-03 19:43:13,A boy jumps into Nallah to beat the heat in outskirts of Sopore North Kashmir India #lockdown #Sopore #Kashmir #heat #CoronavirusPandemic #coronavirus #summervibes pic.twitter.com/ToQLC9jGIo,"['#lockdown', '#sopore', '#kashmir', '#heat', '#coronaviruspandemic', '#coronavirus', '#summervibes']"
569,2020-06-03 19:43:03,"The only way to protect the lives of millions of Pakistanis is by enforcing a lockdown and advocating and facilitating social distancing.
#SindhFightsCorona",['#sindhfightscorona']
570,2020-06-03 19:43:03,"#AJK govt enforces smart #lockdown for 15 days
  https://www.dawn.com/news/1560934 ","['#ajk', '#lockdown']"
571,2020-06-03 19:42:55,"Chairman PPP Bilawal Bhutto Zardari was the first Politician who raise voice for complete Lockdown in the country.
#SindhFightsCorona",['#sindhfightscorona']
572,2020-06-03 19:42:04,Lockdown ke side effects dikh rahe hai by god 😭😂😭😂,[]
573,2020-06-03 19:40:30,"Plates like these are meant to satisfy all the cravings 🤩🤩♥️♥️

Follow @NikhilGarg8198 
.
.
.
.
.
.
.
#genuinefoodiee #chinese #food #lockdown #shotononeplus #shotononeplus7pro #blogging @ Chinese kitchen karkardooma  https://www.instagram.com/p/CA-c2OSFP8W/?igshid=9r3x9xypsumg …","['#genuinefoodiee', '#chinese', '#food', '#lockdown', '#shotononeplus', '#shotononeplus7pro', '#blogging']"
574,2020-06-03 19:40:03,In between these #lockdown and today's #CycloneNisarga finally from #Kashmir heard some good news that former IAS officer turned politician @shahfaesal & 2 PDP members got released from their arbitrary and illegal under PSA detention. Now it's high time to set all of them free! pic.twitter.com/sOC11ynY2H,"['#lockdown', '#cyclonenisarga', '#kashmir']"
575,2020-06-03 19:37:54,Already in lockdown since more then 2 months due to this deadly corona and to add to the misery this cyclone. Don't know what God has scripted for this world in 2020? Such a dull day and I was so very clueless of…  https://www.instagram.com/p/CA-cjMWFI7-/?igshid=1ingh606kabdz …,[]
576,2020-06-03 19:36:59,"Beaten for being a Muslim

Mohammad Majid Ansari was a laborer in Hyderabad, in lockdown , he was forced to travel hundreds of kilometers to return home to Mandu, Jharkhand. But on the way back, he also became a victim of religious hatred. 
 https://hindi.thequint.com/videos/muslim-migrant-labour-beaten-up-kanpur-hyderabad-jharkhand …",[]
577,2020-06-03 19:36:58,"Deu to Covid 19 lockdown  i can stay with my family, i m happy enought....  pic.twitter.com/za1GpZYAAN – at Jiribam, manipur",[]
578,2020-06-03 19:34:12,@flyspicejet my brother is in defence force he booked this ticket to travel in April but due to lockdown and suspension of flights.. He didn't and ticket got automatically cancelled.. But he is yet to get any intimation or refund for this ticket..  pic.twitter.com/DqtGxPeMbi,[]
579,2020-06-03 19:31:33,"The purpose of the lockdown was to defeat the virus but if we believe the experts, we haven't even peaked yet. Apart from making millions of people suffer, what exactly did the Govt achieve in 4 phases of the lockdown?  pic.twitter.com/elbek0nPdy",[]
580,2020-06-03 19:29:43,First Cruise Boat I’ve seen on the river since the lockdown #Bangkok #Thailand @ Supakarn Condo  https://www.instagram.com/p/CA-bnTJssu-/?igshid=5pfjtukfy57f …,"['#bangkok', '#thailand']"
581,2020-06-03 19:24:32,"HOW 25yr OLD #AIRPORT CREW TURNED #LOCKDOWN INTO ONLINE SHOPPING EMPIRE Ft...  https://youtu.be/VUFi6Fl3rN0  via @YouTube 
She earned thousands of #dirhams in pandemic pic.twitter.com/GJp591Zpby","['#airport', '#lockdown', '#dirhams']"
582,2020-06-03 19:20:02,Where is media? Where seculars? Candle march? Award vapsi gang?Human right activist ? Are all lockdown during palghar sadhu lynching? #Hinduphobic_Human_Rights,['#hinduphobic_human_rights']
