,date,tweet,hashtags
1358,2020-05-10 22:09:41,"He need not worry about migrant workers ,let him take care of newlyarroed couple  breaking lockdown rules  https://www.republicworld.com/india-news/politics/kumaraswamy-slams-karnataka-govt …",[]
1359,2020-05-10 22:09:41,"Easing #lockdown is now resulting fast in #Sindh. In just a day #Karachi 583 new cases, #Hyderabad 29. This IK govt really proved fatal due to his ignorant, nonsense and incompetent. pic.twitter.com/vwCgW9UEJN","['#lockdown', '#sindh', '#karachi', '#hyderabad']"
1360,2020-05-10 22:09:34,Vidyut it's my Request dat I want to c u in BB 14 post Lockdown..,[]
1361,2020-05-10 22:09:27,New Job opportunities inPost Lockdown Economy #job #Recruitment #employment pic.twitter.com/8ZdmXGeR5r,"['#job', '#recruitment', '#employment']"
1362,2020-05-10 22:08:35,"Lockdown partners 😍 The best break every time I get up from my work desk :) 
#RioD1 #happiness #nephew @anjiegogna
siddharthdhawan20 .
.
.
#quarantinelife #familylife #familyfun #weekendvibes #weekend #covid19…  https://www.instagram.com/p/CAA6t36FE6C/?igshid=gsfbdfj1fyiv …","['#riod1', '#happiness', '#nephew', '#quarantinelife', '#familylife', '#familyfun', '#weekendvibes', '#weekend', '#covid19']"
1363,2020-05-10 22:07:46,"Fiscal deficit or growth is the catch 22 situation in the post lockdown economic roadmap ,my opinion at the moment is immediate concern should be towards stimulation of growth and increasing liquidity in the market ,spiking consumer demand is essential",[]
1364,2020-05-10 22:07:26,"Very grateful that my mother and I got to spend so much time cooking and chatting together in lockdown. I promise to make more time for you even when this pandemic is over, ma. #HappyMothersDay",['#happymothersday']
1365,2020-05-10 22:06:34,"Reports suggest that the Centre could extend lockdown further in red zones. However, experts feel that any extension of lockdown beyond May 17 could be a big risk for the economy.
#lockdownextension",['#lockdownextension']
1366,2020-05-10 22:06:32,"Not like opposition party . I am telling fact sir if lockdown extend then people will die bcz of food , jobs loss, farming loss.  https://twitter.com/ans_gullu/status/1259521953288851457 …",[]
1367,2020-05-10 22:06:17,Lockdown treasure @ Living Room 706  https://www.instagram.com/p/CAA6dI6l4pk/?igshid=10juia7iecn2f …,[]
1368,2020-05-10 22:05:13,#LearnToLiveWithCorona hmmmm it's a little difficult to live with a virus that's all set to kill you. Also why exactly did we do a lockdown??? If we are opening up as the cases are surging?,['#learntolivewithcorona']
1369,2020-05-10 22:05:06,Lockdown is the only option.  Most Governments would do so. USA was too late to react n are paying the price. Fortunately in India timely action was taken so fewer cases and very less deaths. But yes lots of people hungry and homeless.The migrant labor should have been let to go.,[]
1370,2020-05-10 22:04:29,"My first throat sanitizer during lockdown..
#Detox pic.twitter.com/EUMDIkmSeq",['#detox']
1371,2020-05-10 22:03:33,"Lockdown made us sit at home.. But can it make us sit idle ? NO. Finally our masks are out, winning hearts. 
3 Layer Cotton Masks with Filter Pocket, 2 Layer Cotton Mask without filter Pocket (in pic)
Happiness is getting feedback from ur friends, customers during hard times.  pic.twitter.com/F18ghrJoa5",[]
1372,2020-05-10 22:02:37,"Beta, Still Wait🤫 Teri all of the journalist's humera liya shirt ek memer hai, Jo is lockdown ma vi hum net varka entertain karta hai,news nehi. samj ma aya MR FUCKISTHANI 😘  pic.twitter.com/NIWrKOSyas",[]
1373,2020-05-10 22:02:20,"#stayhome special today is a old roadside snack popular in our hometown Guwahati in Assam called locally as “chanachoor”. Spicy and yummy by nashajaan_style_and_fitness 
#lockdown…  https://www.instagram.com/p/CAA6AC7gAMRjBhsv_4gZT_VVMrvZaEn-t7ih780/?igshid=fcnicv4p9cxb …","['#stayhome', '#lockdown']"
1374,2020-05-10 22:02:13,"Special requests to the government, do not make a #lockdown by showing the excuse of #EidMubarak, we are fasting in Lockdown, and want to celebrate Eid on Lockdown
@jdhankhar1 @MamataOfficial @narendramodi @rsprasad @RahulGandhi @rashtrapatibhvn – at Kolkata | Calcutta | কলকাতা","['#lockdown', '#eidmubarak']"
1375,2020-05-10 22:01:28,Please sir..You will never think that..Will tell in the right time... Time will speak in the right time.... What will Raju Mondal do in future educational institution and big industry car factory private sector or truck?Lockdown will grow up and I promise that I take hold 2years,[]
1376,2020-05-10 22:01:25,"Locked Down 🌚👽🤖👻☠️💂
#stylegoals #lockdownlife @ Lockdown India  https://www.instagram.com/p/CAA55V9nFpP/?igshid=awr3lsq9g8hh …","['#stylegoals', '#lockdownlife']"
1377,2020-05-10 22:01:15,Lockdown was imposed for the States to improve their medical facilities but few states wasted this time on politics. #COVID__19 is going to remain with us pan India & we have to live with it. Take care...lifestyle in future wil be restricted https://twitter.com/manakkattumpadi/status/1259514724175224832 …,['#covid__19']
1378,2020-05-10 22:00:16,"Dear Mom,
I have never realised how much you have always done for us household works, our clothes, our chef, our teacher, our life coach, memory maker, our friend, our entertainer.

This lockdown has made me realise the importance of these small things!
Thank you!
#sheinspiresus",['#sheinspiresus']
1379,2020-05-10 21:59:22,"@PMOIndia has asked all Ministries & Departments to suggest measures to support respective sectors in the current economic downturn due to #COVID19
#lockdown.

MoC&I works out for suitable package to bail out exporters
#IndiaFightsCorona
#MEIS #SEIS
Read:  https://www.google.com/amp/s/www.thehindubusinessline.com/economy/covid-19-commerce-ministry-working-on-export-package/article31536774.ece/amp/ … pic.twitter.com/06cxg7fEto","['#covid19', '#lockdown', '#indiafightscorona', '#meis', '#seis']"
1380,2020-05-10 21:59:22,"#StayStrongIndia, Opponent activities are confusing, in the national channel what they are saying in ground they role is dangerous, instigating people against lockdown, it's unfortunate. @republic @BJP4Serampore @FangirlofArnab @SARAVAN26431944 @swets2785 @RohanMuntha @raj_ameta",['#staystrongindia']
1381,2020-05-10 21:59:22,"Boss, if you are not interested, I can have this as Papri Chaat! Coming post-lockdown! 😉",[]
1382,2020-05-10 21:58:54,"Only authority I have noticed thinking futuristically to utilise behavioural change of lockdown. 
Unfortunate that this will not make it to main media dominated by nationl ruling people",[]
1383,2020-05-10 21:56:38,"Lockdown- Someone’s at the Door

At 5:55 after 5 minutes of me being in the kitchen, our house bell rang, we were a little surprised, as we were not expecting any deliveries, or anyone visiting us during the…  https://www.instagram.com/p/CAA4qD5HU--/?igshid=13117jfirxigk …",[]
1384,2020-05-10 21:52:43,"What is the relation between Corona, lockdown n GST? Have heart! If you n your followers want to work but in isolation n keep economy moving but take entire blame for any fatality n loss of precious lives! So decide!",[]
1385,2020-05-10 21:51:07,"I had a magical #MothersDay
#EachOneReachOne during #lockdown to #feed a #soul everyday ❤
@SmartSanctuary @pfagbn pic.twitter.com/EorO3mLWkD","['#mothersday', '#eachonereachone', '#lockdown', '#feed', '#soul']"
1386,2020-05-10 21:50:58,"Total no. Of TESTS OF CORONA 0.1% approx of Population in 47 DAYS OF #LOCKDOWN... 
And CHEST THUMPING ALL OVER.. !!

#coronavirusindia
#vakeelsab
#कांग्रेस_ने_जो_कहा_सो_किया
#कांग्रेस_ने_सिर्फ_देश_को_लूटा pic.twitter.com/nU029161LB","['#lockdown', '#coronavirusindia', '#vakeelsab', '#कांग्रेस_ने_जो_कहा_सो_किया', '#कांग्रेस_ने_सिर्फ_देश_को_लूटा']"
1387,2020-05-10 21:50:46,"Day 47 of lockdown..
Benny - Newspapers, magazines, flyers everywhere mom! On a Sunday? So much information that you are feeding yourself for what purpose. What will you do weigh the bad with the good? You know who…  https://www.instagram.com/p/CAA4rU0poSr/?igshid=1iej3r8fydjtj …",[]
1388,2020-05-10 21:50:24,"Eagerly waiting For Lockdown 4
Much needed.....
@PMOIndia
#Lockdown_extension",['#lockdown_extension']
1389,2020-05-10 21:50:11,"Rare site of Bengaluru empty streets...
#streetphotography #bengaluru #nammabengaluru #karnataka #IncredibleIndia #bangalore #DWSStreetphotography #travel
#traveltribe #traveling #bucketlist #Wanderlust #WanderlustXL #Explore #COVID19 #lockdown  pic.twitter.com/AmasXloJ41","['#streetphotography', '#bengaluru', '#nammabengaluru', '#karnataka', '#incredibleindia', '#bangalore', '#dwsstreetphotography', '#travel', '#traveltribe', '#traveling', '#bucketlist', '#wanderlust', '#wanderlustxl', '#explore', '#covid19', '#lockdown']"
1390,2020-05-10 21:49:48,"@BeingSalmanKhan hello Salman sir...
I solemnly request you to help me
I work as a waiter in Bangalore devanahalli area..
This lockdown is very important to all of us but one needs to live or survive
I stay alone in this hotel.... ration is going nil in a few days...",[]
1391,2020-05-10 21:49:13,@Navimumpolice dear sir my Ihave rented a shop in Rabale and the landlord has sent me a notice to vaccant the shop due to non payment of rent due to lockdown. What is my legal option sir. How I will be able vacant the shop in lockdown. Pls advs.,[]
1392,2020-05-10 21:48:39,"Amma nanna, due to lockdown we miss you to celebrate your golden jubli wedding anniversary. However your blessings are with us. Almighty showee good health and happiness to you. @VSrinivasGoud @DrRanjithReddy @MPsantoshtrs @raghavtrs @kishorgoudtrs pic.twitter.com/TmUMKXB9sN",[]
1393,2020-05-10 21:47:58,"Sir , In 🇮🇳 citizen are divide into rich , middle and poor . After 50 days of lockdown poor is dying bcz of food . Middle class as some respect so he cannot beg for food and so many thing .  https://twitter.com/MOHANLAVANIA/status/1259517320856305665 …",[]
1394,2020-05-10 21:47:47,"Sir, during lockdown it is very wrong decision",[]
1395,2020-05-10 21:47:34,"Honestly, I thought the easing of the lockdown was far too premature. And now, just over 2 weeks since it began, we've registered the highest number of cases in a single day!",[]
1396,2020-05-10 21:46:02,Sir during lockdown your decision is wrong,[]
1397,2020-05-10 21:45:12,Lockdown that you are following .... is been given by PM .... HOPE NOW GET WHAT IS PM FOR 😂🤣,[]
1398,2020-05-10 21:44:25,Who's having a lockdown breakdown today?,[]
1399,2020-05-10 21:43:35,"This 1.5% gdp was estimated at the end of #lockdown 1

Now by the time we end #Lockdown3 

The revised number is expected to be 0% #gdp for 2020-21

You may want to change the #faya and #graphics","['#lockdown', '#lockdown3', '#gdp', '#faya', '#graphics']"
1400,2020-05-11 23:58:53,"Our whole family needs emergency medical access #Repost @JenniferCadiz
・・・
With lockdown, all vet services have had to shutter their doors, leaving pet owners in Kuwait feeling panicked. bazaar spoke with RAF’s Danna…  https://www.instagram.com/p/CADsIpKhabf/?igshid=vrx68i3oopwk …",['#repost']
1401,2020-05-11 23:57:12,Yes you will make a profit when you charge me twice for the same thing.  I’ve never checked this before. But since I’m home under lockdown this came to notice.  https://twitter.com/ICICIBank/status/1259131943972552705 … pic.twitter.com/oaCBpsVNRP,[]
1402,2020-05-11 23:55:34,"The kind of smart lockdown Murad Saeed thinks NY will follow. 
Sweet. 👏🏽👏🏽👏🏽  https://twitter.com/faizanlakhani/status/1259909989659021312 …",[]
1403,2020-05-11 23:55:24,Lockdown but my students are maintaining all safety measure and ready to face any pandamic  pic.twitter.com/quZohRi4qH,[]
1404,2020-05-11 23:55:17,America got really impressed from smart lockdown....  pic.twitter.com/qhxV31firA – at Quetta,[]
1405,2020-05-11 23:53:24,"An odd timing e-mail a day, keeps the manager away

#mondaythoughts #MondayMotivaton #MondayMorning #MondayMood #workingfromhome #lockdown","['#mondaythoughts', '#mondaymotivaton', '#mondaymorning', '#mondaymood', '#workingfromhome', '#lockdown']"
1406,2020-05-11 23:50:56,"30th April 34900
11th May 70800
No of infected people double in 11 days and today is 50th day of Lockdown. Central & State Govt failed to protect it's people. In the name of lockdown they have just harrashed billions of people.
@PMOIndia @MamataOfficial",[]
1407,2020-05-11 23:50:55,"The unending #lockdown has sparked perhaps the largest spell of migration, on similar routes, for a common purpose - to return home somehow, after the 1947 partition of #India. pic.twitter.com/FNnUv2lcA8","['#lockdown', '#india']"
1408,2020-05-11 23:50:46,#quarantine #photography continues. Today’s #sky #sunset #skyphotography #sunsetphotography #sunsets #sunsetlover #skyphotography #skylovers #sun #yathaasarvam #pic #picture #pictures #photo #nature #naturephotography #naturelovers #naturelover #lockdown #lockdown2020 pic.twitter.com/0Kd3hZcbO1 – at Pandav Nagar,"['#quarantine', '#photography', '#sky', '#sunset', '#skyphotography', '#sunsetphotography', '#sunsets', '#sunsetlover', '#skyphotography', '#skylovers', '#sun', '#yathaasarvam', '#pic', '#picture', '#pictures', '#photo', '#nature', '#naturephotography', '#naturelovers', '#naturelover', '#lockdown', '#lockdown2020']"
1409,2020-05-11 23:50:35,#quarantine #photography continues. Today’s #sky #sunset #skyphotography #sunsetphotography #sunsets #sunsetlover #skyphotography #skylovers #sun #yathaasarvam #pic #picture #pictures #photo #nature #naturephotography #naturelovers #naturelover #lockdown #lockdown2020 pic.twitter.com/U8neMrdgvO – at Pandav Nagar,"['#quarantine', '#photography', '#sky', '#sunset', '#skyphotography', '#sunsetphotography', '#sunsets', '#sunsetlover', '#skyphotography', '#skylovers', '#sun', '#yathaasarvam', '#pic', '#picture', '#pictures', '#photo', '#nature', '#naturephotography', '#naturelovers', '#naturelover', '#lockdown', '#lockdown2020']"
1410,2020-05-11 23:50:23,Lockdown 😓,[]
1411,2020-05-11 23:50:20,#quarantine #photography continues. Today’s #sky #sunset #skyphotography #sunsetphotography #sunsets #sunsetlover #skyphotography #skylovers #sun #yathaasarvam #pic #picture #pictures #photo #nature #naturephotography #naturelovers #naturelover #lockdown #lockdown2020 pic.twitter.com/7uUs3zSJSP – at Pandav Nagar,"['#quarantine', '#photography', '#sky', '#sunset', '#skyphotography', '#sunsetphotography', '#sunsets', '#sunsetlover', '#skyphotography', '#skylovers', '#sun', '#yathaasarvam', '#pic', '#picture', '#pictures', '#photo', '#nature', '#naturephotography', '#naturelovers', '#naturelover', '#lockdown', '#lockdown2020']"
1412,2020-05-11 23:50:13,Like during demonetization we changed the goalpost here also. When lockdown was announced it was supposed to buy time for getting the medical infrastructure ready. But subsequently definition was changed to it being the only cure,[]
1413,2020-05-11 23:50:09,#quarantine #photography continues. Today’s #sky #sunset #skyphotography #sunsetphotography #sunsets #sunsetlover #skyphotography #skylovers #sun #yathaasarvam #pic #picture #pictures #photo #nature #naturephotography #naturelovers #naturelover #lockdown #lockdown2020 pic.twitter.com/uBxYdMEhwH – at Pandav Nagar,"['#quarantine', '#photography', '#sky', '#sunset', '#skyphotography', '#sunsetphotography', '#sunsets', '#sunsetlover', '#skyphotography', '#skylovers', '#sun', '#yathaasarvam', '#pic', '#picture', '#pictures', '#photo', '#nature', '#naturephotography', '#naturelovers', '#naturelover', '#lockdown', '#lockdown2020']"
1414,2020-05-11 23:49:52,#quarantine #photography continues. Today’s #sky #sunset #skyphotography #sunsetphotography #sunsets #sunsetlover #skyphotography #skylovers #sun #yathaasarvam #pic #picture #pictures #photo #nature #naturephotography #naturelovers #naturelover #lockdown #lockdown2020 pic.twitter.com/jnkgokXsMP – at Pandav Nagar,"['#quarantine', '#photography', '#sky', '#sunset', '#skyphotography', '#sunsetphotography', '#sunsets', '#sunsetlover', '#skyphotography', '#skylovers', '#sun', '#yathaasarvam', '#pic', '#picture', '#pictures', '#photo', '#nature', '#naturephotography', '#naturelovers', '#naturelover', '#lockdown', '#lockdown2020']"
1415,2020-05-11 23:49:17,"This picture contains instigating graphics.

Viewers discretion required 😉
#lockdown Food Festival at Home😋
#StayHomeStaySafe pic.twitter.com/ioO8YpD59m","['#lockdown', '#stayhomestaysafe']"
1416,2020-05-11 23:48:16,"One of the benefits of lockdown is that there is a practice of punctuality, every day everything is done from time table, eating, sleeping, eating, sleeping, sometimes peeping out of the window. 😊😊😊",[]
1417,2020-05-11 23:47:42,Shouldn’t we blame loosening of #lockdown restrictions on #LiquorSales for this sudden spike of #CovidPositive cases in #Telangana #TelanganaFightsCorona & its too obvious #TelanganaGovt is hiding real number of total #PositiveCases as well as #CovidDeaths due to #COVID19,"['#lockdown', '#liquorsales', '#covidpositive', '#telangana', '#telanganafightscorona', '#telanganagovt', '#positivecases', '#coviddeaths', '#covid19']"
1418,2020-05-11 23:47:05,"Honey he's not interested. We are in a lockdown, he has his phone on him all the time, you'd think you would get a reply. Move on.",[]
1419,2020-05-11 23:45:27,Has Modi ji realized that the lockdown announced on 24th March was unplanned?,[]
1420,2020-05-11 23:45:21,"I was aiming to take my ielts exam last March 7. In fact, i already had it scheduled. Last minute,  I cancelled. Good thing tho coz March9 they announced the lockdown. Before it,  I thought corona virus won't go beyond China. And just like that,  naging pandemic sya..",[]
1421,2020-05-11 23:44:56,A full lockdown with 2 hours to go walking is no better than a partial curfew with people crowding outside supermarkets. Based on the pictures I’m seeing it all looks the same. Most people walking are not practicing social distancing properly. #الغاء_فترة_ممارسة_المشي,['#الغاء_فترة_ممارسة_المشي']
1422,2020-05-11 23:44:33,"""PM Boris Johnson reveals a 50-page plan for lifting England's lockdown""   https://twitter.com/i/events/1259836364494761984 …",[]
1423,2020-05-11 23:43:49,"“I am of the firm view that the measures needed in the first phase of lockdown were not needed during the 2nd phase and similarly the measures needed in the 3rd Phase are not needed in the fourth,” PM Modi’s concluding remarks during 6-hour plus PM CMs meet. #Lockdown4 https://twitter.com/narendramodi/status/1259895292259794951 …",['#lockdown4']
1424,2020-05-11 23:43:08,"This is Quetta's successful smart lockdown, in fact people are observing social distancing and even all are wearing masks too. US  got impressed from this lockdown!!! For God sake dude😂😂😂
#CoronavirusPandemic
#coronavirus
@jam_kamal @ImranKhanPTI @LiaquatShahwani pic.twitter.com/kCdd1Kf7q7","['#coronaviruspandemic', '#coronavirus']"
1425,2020-05-11 23:42:05,@AxisBank @AxisBankSupport is any secret agenda is going on in axis Bank management to cheat their customer's during lockdown period ? As per I facing I assure they wants to trying some like this .. Disappointed completely,[]
1426,2020-05-11 23:40:00,"@Anoopnautiyal1 Ji,

Rapid testing must required, atleast 500 test per day. 51 day of #Lockdown has been completed, only 9151 test has done. This is not good for our state.",['#lockdown']
1427,2020-05-11 23:39:31,Lockdown in Pakistan. #smartlockdownbyik #PakistanFightsCorona #Pakistan pic.twitter.com/lQWmZes2Qo,"['#smartlockdownbyik', '#pakistanfightscorona', '#pakistan']"
1428,2020-05-11 23:39:30,"@ashokgehlot51 sir i am Ex serviceman, pmt resident of rajasthan and now LIC employee in rajsathan. i came karnataka to bring my famlily and stucked in lockdown i have registered for inward movement before 11 days but not got any response. Plz help me to back to home 9900271904",[]
1429,2020-05-11 23:38:59,"#Ramayan
#रामायण
Lockdown me baccho ka performance .Jay Shri Ram.
@sardanarohit @narendramodi @SrBachchan @DDNational @arungovil12 @LahriSunil @BJP4India pic.twitter.com/KgbGJXQyfO","['#ramayan', '#रामायण']"
1430,2020-05-11 23:38:41,"@BeingSalmanKhan  & @aamir_khan  how come u guys knew friendship goals post lockdown #AndazApnaApna
#friendspostlockdown
#friendship
#friends 
Just to make things lighter in these tough times🙏 pic.twitter.com/8BJOffDKwI","['#andazapnaapna', '#friendspostlockdown', '#friendship', '#friends']"
1431,2020-05-11 23:36:13,"Bro, the situation is not good as we understand. I am paying to my 18 workers from day 1 to till date during lockdown. I have finish good at factory. I have pay in/out outstanding from vendors and suppliers and results is Zero. How can employer survive ?@niteshkathpal",[]
1432,2020-05-11 23:35:58,"We have to accept the truth about Coronavirus, anyone can be a virus carrier. Nobody knows who is that. So, stop going out of houses without an emergency. Stay Home and Stay Safe. #lockdown #KeepTheLockdown #coronavirus #COVID19","['#lockdown', '#keepthelockdown', '#coronavirus', '#covid19']"
1433,2020-05-11 23:35:57,"Many say that Wuhan market had a role in the virus outbreak, and they accepted the truth and you know today's status of Wuhan now. But what we are doing? We are not accepting our fault, blaming China or the government for lockdown.",[]
1434,2020-05-11 23:34:48,Well @manukumarjain sir what will be the replacement price for Redmi Note 7 pro camera because my phone suddenly unable to focus on any subject and it was fine till two days ago suddenly I don't know what happened Well it is still I waranty but due to lockdown I can't claim that.,[]
1435,2020-05-11 23:33:59,"जन से लेकर जग तक  - @narendramodi gives new message in 5th meeting with chief ministers 
#PrimeMinister asks state to share #lockdown strategy by may 15
#coronavirus","['#primeminister', '#lockdown', '#coronavirus']"
1436,2020-05-11 23:31:35,"@AxisBank hii myself Rajan kumar sinha, a old customer of axis Bank ...Due to lockdown I felt some issue to pay my bill...I got also moratorium confirmation via SMS ..But one day suddenly bank debit my saving all balance and put my account balance negative ..",[]
1437,2020-05-11 23:31:25,"After 17, lockdown free or lock down three? @INCBihar @INCIndia @DrMadanMohanJha pic.twitter.com/v34TjtH576",[]
1438,2020-05-11 23:28:16,"@rupiiism ji @msisodia sir Hw did  government run d education system during d after lockdown?You asked 4 thz suggestion from d delhities ppl. Thz step really shows a democracy structure & thz is d democratic way of running d government.A gud move.
@AtishiAAP @AAPDelhi @DelhiSmc https://twitter.com/rupiiism/status/1259900504240525312 …",[]
1439,2020-05-11 23:28:11,#lockdown has almost been lifted. The trend of increase in the #COVID19 spread is getting dangerous 👇👇. If we don't practice #SocialDistancing in the new few weeks I am afraid #Eid won't be a day of happiness...,"['#lockdown', '#covid19', '#socialdistancing', '#eid']"
1440,2020-05-11 23:27:39,Beautiful shot of Bandra Worli Sea link in Lockdown @mybmc @MumbaiPolice @MumbaiMirror @mumbaitraffic @AUThackeray #Mumbai #CoronaInMaharashtra #corona #mumbailockdown #MumbaiFightsCovid19 #shotoniphone11promax #TrendingNow #Lockdown3 pic.twitter.com/SLCUXoRNan – at Bandra-Worli Sea Link (राजीव गांधी सेतू),"['#mumbai', '#coronainmaharashtra', '#corona', '#mumbailockdown', '#mumbaifightscovid19', '#shotoniphone11promax', '#trendingnow', '#lockdown3']"
1441,2020-05-11 23:27:35,"@himantabiswa Sub, plz help me
                       Sir,                            I am a worker. I have been trapped in Firozabad (Uttar Pradesh). Since india lockdown so I kindly request to assam gov't. Please help me. 24 log hai
Contact no : 7002515206
       Thank you.",[]
1442,2020-05-11 23:27:34,"Easing lockdown has negative impact. But how long can you stay home?

Seal or deal. 

This is the beginning of a new world.

#WeAreCoronaWarriors #FightAgainstWuhanVirus https://twitter.com/WIONews/status/1259903597913026566 …","['#wearecoronawarriors', '#fightagainstwuhanvirus']"
1443,2020-05-11 23:27:33,"In the era, where humans are becoming hounds to hoard money, an old lady has kept Humanity alive in unfavorable times. The women proved that Humanity is priceless or at least affordable , perhaps at the cost of mere Rupee 1.
#covid19
#lockdown
#socialwork https://www.indianachieversstory.com/humanity-at-rs-1/ …","['#covid19', '#lockdown', '#socialwork']"
1444,2020-05-11 23:27:15,"Some kind hearted public & social workers are treating these #migrants #Labour as a human being,
Otherwise powerful politicians are taking them only as a #rajnitik_mudda .

 https://www.hindustantimes.com/bollywood/sonu-sood-arranges-buses-for-migrants-stuck-in-mumbai-was-moving-watch-them-walk-on-roads-with-kids-and-old-parents/story-k0D16sceRZ77wVQ0poJmMK.html …
#eachonereachone
#lockdown #Covid_19 #Corona","['#migrants', '#labour', '#rajnitik_mudda', '#eachonereachone', '#lockdown', '#covid_19', '#corona']"
1445,2020-05-11 23:26:02,"Dear Bescom officials, My electricity bills from January this year averaging under Rs500 which were paid on time always. During this covid lockdown, April bills came with a shocker, more than double. Attached bills for references.
Please check.
@NammaBESCOM #BESCOM #Covid_19india pic.twitter.com/oYfDHMZZvp","['#bescom', '#covid_19india']"
1446,2020-05-11 23:25:59,"❤💔
#dil #pyaar❤️ #loveshayari #lovepoetry #lovequotes #love #poetry #theunprofessionalwriter #quarantinelife #lockdown #quarantine #corona
#coronamemes #stayhome
#staysafe #stayhealthy

FOLLOW…  https://www.instagram.com/p/CADoXginlt7/?igshid=eu713ey53d0i …","['#dil', '#pyaar', '#loveshayari', '#lovepoetry', '#lovequotes', '#love', '#poetry', '#theunprofessionalwriter', '#quarantinelife', '#lockdown', '#quarantine', '#corona', '#coronamemes', '#stayhome', '#staysafe', '#stayhealthy']"
1447,2020-05-11 23:25:52,"One of the things I’m grateful for during this lockdown is their relationship and how it’s blossomed 🥰 I even enjoy them fighting, is that wrong? 🙈
#raisingaveryandsloane #lockdownbenefits #sisters💕…  https://www.instagram.com/p/CADoWwUFCXz/?igshid=1q0xz4hj1j5bj …","['#raisingaveryandsloane', '#lockdownbenefits', '#sisters']"
1448,2020-05-11 23:25:36,Waht can i do for this voucher i  this lockdown time please give some beneficial voucher which can be used by the customer @Paytm @Paytm pic.twitter.com/9uwgjmDHCg,[]
1449,2020-05-11 23:24:40,"#mondaythoughts #MondayMotivaton
#lockdown #business #HealthyAtHome #healthydiet
#organic #free #multisareoverparty
#India #lockdown #SocialDistancing
#stayingalert #DigitalMarketing #royalhightrade #PremierLeague
Buy this item from my store in Paytm Mall  https://paytm.com/shop/p/purani-dilli-se-kishmish-raisins-kandhari-sundekhani-400g-FASPURANI-DILLIPURA82336888275529 … pic.twitter.com/MAd8RUE0WE – at Spice Market","['#mondaythoughts', '#mondaymotivaton', '#lockdown', '#business', '#healthyathome', '#healthydiet', '#organic', '#free', '#multisareoverparty', '#india', '#lockdown', '#socialdistancing', '#stayingalert', '#digitalmarketing', '#royalhightrade', '#premierleague']"
1450,2020-05-11 23:24:32,"Namasthe all🙏🏻
Team @kartha_ngo served 15daily wage families with basic essentials at  #sircilla. Thank you all the donors&volunteers for supporting us in reaching out the needy due to Covid19 lockdown
@KTRTRS @MC_Sircilla @Collector_RSL @spsircilla @JC_RSL @iAbhinayD @KTRoffice pic.twitter.com/Pu0F6DaeRd",['#sircilla']
1451,2020-05-11 23:24:09,"Govt release: PM to CMs “We have a twofold challenge – to reduce the transmission rate of the disease, and to increase public activity gradually, while adhering to all the guidelines, and we will have to work towards achieving both these objectives” #Lockdown_4.0",['#lockdown_4']
1452,2020-05-11 23:24:09,Govt release on PM Meeting with CMs. PM Modi to CMs “I am of the firm view that the measures needed in the first phase of lockdown were not needed during the 2nd phase and similarly the measures needed in the 3rd Phase are not needed in the fourth.”,[]
1453,2020-05-11 23:23:20,"#Bengaluru | I want a mixer grinder to help me with some recipes. Can I get one somewhere near Kumaraswamy Layout? Couldn’t find one online. Please RT for visibility! 

Lockdown making us truly realise what essentials are missing at home 🙄 Still living the reckless student life",['#bengaluru']
1454,2020-05-11 23:23:07,"Relaxing with my💗💗💗 at lockdown... 
#StayHomeStaySafe pic.twitter.com/QnxYgRf3Ok – at Midnapur Railway Station",['#stayhomestaysafe']
1455,2020-05-11 23:22:43,"@XiaomiIndia 
Having Mi band 2 ,tried everything ( everything means every possible way) to connect this band with my mobile.. but all effort goes in vain.. can't go to customer service due to lockdown...

Can any of your customer support can coordinate",[]
1456,2020-05-11 23:21:44,"Me In:
2019 ~ Stay Away From Negative People
2020 ~ Stay Away From Positive People...
#coronavirus
#StayHomeStaySafe
#lockdown
#mondaythoughts
#DoGreatThingsToday
#lockdownextension
#PhysicalDistancing – at Springleaf Towers","['#coronavirus', '#stayhomestaysafe', '#lockdown', '#mondaythoughts', '#dogreatthingstoday', '#lockdownextension', '#physicaldistancing']"
1457,2020-05-11 23:21:42,"*No one has ever become poor by giving*

At least one mask serve  that is only 20/- ruppes
During this COVID-19 lockdown  many people are not able to afford even the basic amenities so we have decided to make cotton mask i.e ₹1 to as much as you want.  pic.twitter.com/cyHZzhzNIm – at Keshav Puram",[]
1458,2020-05-11 23:21:35,Cooking + Workouts + Meditation have helped me tremendously during this lockdown.,[]
1459,2020-05-11 23:21:15,"Double  http://spk.One  hand oppn is saying, economy badly hit due to lockdown,not realising it's global phenomenon.But state CMs are asking for extension.Similarly they asked govt to run trains,now they don't apprve it.Playing politics here too.,",[]
1460,2020-05-11 23:19:32,just a selfie #selfie #oldpost #lockdown  pic.twitter.com/l1yMcrJ6jN,"['#selfie', '#oldpost', '#lockdown']"
1461,2020-05-11 23:19:24,What's?? Now a 4th lockdown???  https://twitter.com/ANI/status/1259893797577621507 …,[]
1462,2020-05-11 23:19:18,"Where is the price of salt....💙.
Namak kharida.....!!?
#lockdown #COVID #PriceAction #economy","['#lockdown', '#covid', '#priceaction', '#economy']"
